,date,departamento,new_cases,new_deaths,median_age,population
9622,2021-01-22,SAN ANDRES,1,,31.3,63692
9623,2021-01-23,SAN ANDRES,2,,31.3,63692
9624,2021-01-24,SAN ANDRES,4,,31.3,63692
9625,2021-01-25,SAN ANDRES,2,,31.3,63692
9626,2021-01-26,SAN ANDRES,9,,31.3,63692
9627,2021-01-27,SAN ANDRES,10,,31.3,63692
9628,2021-01-28,SAN ANDRES,7,1.0,31.3,63692
9629,2021-01-29,SAN ANDRES,4,,31.3,63692
9630,2021-01-30,SAN ANDRES,4,,31.3,63692
9631,2021-01-31,SAN ANDRES,1,,31.3,63692
9632,2021-02-01,SAN ANDRES,1,,31.3,63692
9633,2021-02-02,SAN ANDRES,2,,31.3,63692
9634,2021-02-03,SAN ANDRES,4,1.0,31.3,63692
9635,2021-02-04,SAN ANDRES,9,,31.3,63692
9636,2021-02-05,SAN ANDRES,4,,31.3,63692
9637,2021-02-06,SAN ANDRES,5,,31.3,63692
9638,2021-02-07,SAN ANDRES,5,,31.3,63692
9639,2021-02-08,SAN ANDRES,3,,31.3,63692
9640,2021-02-09,SAN ANDRES,1,1.0,31.3,63692
9641,2021-02-10,SAN ANDRES,10,1.0,31.3,63692
9642,2021-02-11,SAN ANDRES,6,1.0,31.3,63692
9643,2021-02-12,SAN ANDRES,1,,31.3,63692
9644,2021-02-13,SAN ANDRES,1,,31.3,63692
9645,2021-02-14,SAN ANDRES,3,,31.3,63692
9646,2021-02-15,SAN ANDRES,10,,31.3,63692
9647,2021-02-16,SAN ANDRES,1,,31.3,63692
9648,2021-02-17,SAN ANDRES,7,1.0,31.3,63692
9649,2021-02-18,SAN ANDRES,2,,31.3,63692
9650,2021-02-20,SAN ANDRES,1,,31.3,63692
9651,2021-02-24,SAN ANDRES,2,,31.3,63692
9652,2021-02-26,SAN ANDRES,3,,31.3,63692
9653,2021-02-27,SAN ANDRES,2,,31.3,63692
9654,2021-03-01,SAN ANDRES,4,,31.3,63692
9655,2021-03-02,SAN ANDRES,1,,31.3,63692
9656,2021-03-08,SAN ANDRES,2,,31.3,63692
9657,2021-03-10,SAN ANDRES,4,,31.3,63692
9658,2021-03-12,SAN ANDRES,3,,31.3,63692
9659,2021-03-13,SAN ANDRES,1,,31.3,63692
9660,2021-03-16,SAN ANDRES,1,,31.3,63692
9661,2021-03-23,SAN ANDRES,5,,31.3,63692
9662,2021-03-24,SAN ANDRES,8,,31.3,63692
9663,2021-03-25,SAN ANDRES,3,,31.3,63692
9664,2021-03-26,SAN ANDRES,2,,31.3,63692
9665,2021-03-27,SAN ANDRES,10,,31.3,63692
9666,2021-03-29,SAN ANDRES,2,,31.3,63692
9667,2021-03-30,SAN ANDRES,3,,31.3,63692
9668,2021-03-31,SAN ANDRES,5,1.0,31.3,63692
9669,2021-04-01,SAN ANDRES,14,,31.3,63692
9670,2021-04-02,SAN ANDRES,2,,31.3,63692
9671,2021-04-03,SAN ANDRES,2,,31.3,63692
9672,2021-04-04,SAN ANDRES,4,,31.3,63692
9673,2021-04-05,SAN ANDRES,20,,31.3,63692
9674,2021-04-06,SAN ANDRES,60,1.0,31.3,63692
9675,2021-04-08,SAN ANDRES,20,,31.3,63692
9676,2021-04-09,SAN ANDRES,6,1.0,31.3,63692
9677,2021-04-10,SAN ANDRES,13,1.0,31.3,63692
9678,2021-04-11,SAN ANDRES,56,,31.3,63692
9679,2021-04-12,SAN ANDRES,10,,31.3,63692
9680,2021-04-13,SAN ANDRES,8,,31.3,63692
9681,2021-04-14,SAN ANDRES,13,1.0,31.3,63692
9682,2021-04-15,SAN ANDRES,31,,31.3,63692
9683,2021-04-16,SAN ANDRES,31,1.0,31.3,63692
9684,2021-04-17,SAN ANDRES,9,,31.3,63692
9685,2021-04-18,SAN ANDRES,12,,31.3,63692
9686,2021-04-19,SAN ANDRES,40,,31.3,63692
9687,2021-04-20,SAN ANDRES,65,,31.3,63692
9688,2021-04-21,SAN ANDRES,65,,31.3,63692
9689,2021-04-22,SAN ANDRES,7,1.0,31.3,63692
9690,2021-04-23,SAN ANDRES,48,1.0,31.3,63692
9691,2021-04-24,SAN ANDRES,38,,31.3,63692
9692,2020-03-15,SANTANDER,1,,31.3,2280908
9693,2020-03-16,SANTANDER,1,,31.3,2280908
9694,2020-03-19,SANTANDER,1,,31.3,2280908
9695,2020-03-23,SANTANDER,1,,31.3,2280908
9696,2020-03-29,SANTANDER,4,,31.3,2280908
9697,2020-03-31,SANTANDER,3,,31.3,2280908
9698,2020-04-01,SANTANDER,1,,31.3,2280908
9699,2020-04-06,SANTANDER,2,,31.3,2280908
9700,2020-04-09,SANTANDER,7,,31.3,2280908
9701,2020-04-11,SANTANDER,6,,31.3,2280908
9702,2020-04-12,SANTANDER,2,,31.3,2280908
9703,2020-04-14,SANTANDER,1,,31.3,2280908
9704,2020-04-16,SANTANDER,3,,31.3,2280908
9705,2020-04-21,SANTANDER,1,,31.3,2280908
9706,2020-04-22,SANTANDER,2,,31.3,2280908
9707,2020-04-23,SANTANDER,1,,31.3,2280908
9708,2020-04-25,SANTANDER,1,1.0,31.3,2280908
9709,2020-04-26,SANTANDER,1,,31.3,2280908
9710,2020-04-28,SANTANDER,1,,31.3,2280908
9711,2020-05-08,SANTANDER,1,,31.3,2280908
9712,2020-05-09,SANTANDER,1,,31.3,2280908
9713,2020-05-16,SANTANDER,7,,31.3,2280908
9714,2020-05-18,SANTANDER,1,,31.3,2280908
9715,2020-05-21,SANTANDER,1,,31.3,2280908
9716,2020-05-22,SANTANDER,1,,31.3,2280908
9717,2020-05-23,SANTANDER,5,,31.3,2280908
9718,2020-05-29,SANTANDER,1,,31.3,2280908
9719,2020-05-31,SANTANDER,11,,31.3,2280908
9720,2020-06-01,SANTANDER,3,,31.3,2280908
9721,2020-06-02,SANTANDER,12,,31.3,2280908
9722,2020-06-03,SANTANDER,30,1.0,31.3,2280908
9723,2020-06-04,SANTANDER,2,,31.3,2280908
9724,2020-06-05,SANTANDER,15,,31.3,2280908
9725,2020-06-06,SANTANDER,19,2.0,31.3,2280908
9726,2020-06-07,SANTANDER,10,,31.3,2280908
9727,2020-06-08,SANTANDER,7,1.0,31.3,2280908
9728,2020-06-09,SANTANDER,26,,31.3,2280908
9729,2020-06-10,SANTANDER,8,1.0,31.3,2280908
9730,2020-06-11,SANTANDER,5,1.0,31.3,2280908
9731,2020-06-12,SANTANDER,4,1.0,31.3,2280908
9732,2020-06-13,SANTANDER,18,,31.3,2280908
9733,2020-06-14,SANTANDER,11,,31.3,2280908
9734,2020-06-15,SANTANDER,21,,31.3,2280908
9735,2020-06-16,SANTANDER,19,,31.3,2280908
9736,2020-06-17,SANTANDER,32,,31.3,2280908
9737,2020-06-18,SANTANDER,27,1.0,31.3,2280908
9738,2020-06-19,SANTANDER,18,1.0,31.3,2280908
9739,2020-06-20,SANTANDER,21,,31.3,2280908
9740,2020-06-21,SANTANDER,99,,31.3,2280908
9741,2020-06-22,SANTANDER,22,,31.3,2280908
9742,2020-06-23,SANTANDER,10,1.0,31.3,2280908
9743,2020-06-24,SANTANDER,11,,31.3,2280908
9744,2020-06-25,SANTANDER,27,,31.3,2280908
9745,2020-06-26,SANTANDER,29,1.0,31.3,2280908
9746,2020-06-27,SANTANDER,54,2.0,31.3,2280908
9747,2020-06-28,SANTANDER,17,1.0,31.3,2280908
9748,2020-06-29,SANTANDER,42,1.0,31.3,2280908
9749,2020-06-30,SANTANDER,24,,31.3,2280908
9750,2020-07-01,SANTANDER,44,1.0,31.3,2280908
9751,2020-07-02,SANTANDER,55,1.0,31.3,2280908
9752,2020-07-03,SANTANDER,34,2.0,31.3,2280908
9753,2020-07-04,SANTANDER,99,1.0,31.3,2280908
9754,2020-07-05,SANTANDER,47,1.0,31.3,2280908
9755,2020-07-06,SANTANDER,12,3.0,31.3,2280908
9756,2020-07-07,SANTANDER,58,1.0,31.3,2280908
9757,2020-07-08,SANTANDER,42,,31.3,2280908
9758,2020-07-09,SANTANDER,54,3.0,31.3,2280908
9759,2020-07-10,SANTANDER,83,2.0,31.3,2280908
9760,2020-07-11,SANTANDER,14,3.0,31.3,2280908
9761,2020-07-12,SANTANDER,67,1.0,31.3,2280908
9762,2020-07-13,SANTANDER,33,4.0,31.3,2280908
9763,2020-07-14,SANTANDER,73,5.0,31.3,2280908
9764,2020-07-15,SANTANDER,99,2.0,31.3,2280908
9765,2020-07-16,SANTANDER,109,5.0,31.3,2280908
9766,2020-07-17,SANTANDER,141,3.0,31.3,2280908
9767,2020-07-18,SANTANDER,94,4.0,31.3,2280908
9768,2020-07-19,SANTANDER,58,3.0,31.3,2280908
9769,2020-07-20,SANTANDER,72,5.0,31.3,2280908
9770,2020-07-21,SANTANDER,48,5.0,31.3,2280908
9771,2020-07-22,SANTANDER,88,8.0,31.3,2280908
9772,2020-07-23,SANTANDER,120,4.0,31.3,2280908
9773,2020-07-24,SANTANDER,149,8.0,31.3,2280908
9774,2020-07-25,SANTANDER,160,5.0,31.3,2280908
9775,2020-07-26,SANTANDER,96,10.0,31.3,2280908
9776,2020-07-27,SANTANDER,137,12.0,31.3,2280908
9777,2020-07-28,SANTANDER,253,12.0,31.3,2280908
9778,2020-07-29,SANTANDER,239,12.0,31.3,2280908
9779,2020-07-30,SANTANDER,193,20.0,31.3,2280908
9780,2020-07-31,SANTANDER,268,13.0,31.3,2280908
9781,2020-08-01,SANTANDER,243,24.0,31.3,2280908
9782,2020-08-02,SANTANDER,194,17.0,31.3,2280908
9783,2020-08-03,SANTANDER,234,19.0,31.3,2280908
9784,2020-08-04,SANTANDER,318,11.0,31.3,2280908
9785,2020-08-05,SANTANDER,336,24.0,31.3,2280908
9786,2020-08-06,SANTANDER,432,29.0,31.3,2280908
9787,2020-08-07,SANTANDER,432,19.0,31.3,2280908
9788,2020-08-08,SANTANDER,407,26.0,31.3,2280908
9789,2020-08-09,SANTANDER,368,22.0,31.3,2280908
9790,2020-08-10,SANTANDER,249,34.0,31.3,2280908
9791,2020-08-11,SANTANDER,721,29.0,31.3,2280908
9792,2020-08-12,SANTANDER,382,25.0,31.3,2280908
9793,2020-08-13,SANTANDER,518,18.0,31.3,2280908
9794,2020-08-14,SANTANDER,661,17.0,31.3,2280908
9795,2020-08-15,SANTANDER,369,21.0,31.3,2280908
9796,2020-08-16,SANTANDER,408,31.0,31.3,2280908
9797,2020-08-17,SANTANDER,229,25.0,31.3,2280908
9798,2020-08-18,SANTANDER,456,22.0,31.3,2280908
9799,2020-08-19,SANTANDER,625,29.0,31.3,2280908
9800,2020-08-20,SANTANDER,523,22.0,31.3,2280908
9801,2020-08-21,SANTANDER,537,36.0,31.3,2280908
9802,2020-08-22,SANTANDER,475,25.0,31.3,2280908
9803,2020-08-23,SANTANDER,820,27.0,31.3,2280908
9804,2020-08-24,SANTANDER,547,24.0,31.3,2280908
9805,2020-08-25,SANTANDER,517,27.0,31.3,2280908
9806,2020-08-26,SANTANDER,673,26.0,31.3,2280908
9807,2020-08-27,SANTANDER,762,18.0,31.3,2280908
9808,2020-08-28,SANTANDER,625,22.0,31.3,2280908
9809,2020-08-29,SANTANDER,499,33.0,31.3,2280908
9810,2020-08-30,SANTANDER,463,18.0,31.3,2280908
9811,2020-08-31,SANTANDER,438,18.0,31.3,2280908
9812,2020-09-01,SANTANDER,878,19.0,31.3,2280908
9813,2020-09-02,SANTANDER,587,26.0,31.3,2280908
9814,2020-09-03,SANTANDER,683,23.0,31.3,2280908
9815,2020-09-04,SANTANDER,464,32.0,31.3,2280908
9816,2020-09-05,SANTANDER,453,27.0,31.3,2280908
9817,2020-09-06,SANTANDER,481,24.0,31.3,2280908
9818,2020-09-07,SANTANDER,207,21.0,31.3,2280908
9819,2020-09-08,SANTANDER,382,20.0,31.3,2280908
9820,2020-09-09,SANTANDER,515,26.0,31.3,2280908
9821,2020-09-10,SANTANDER,477,15.0,31.3,2280908
9822,2020-09-11,SANTANDER,434,19.0,31.3,2280908
9823,2020-09-12,SANTANDER,446,19.0,31.3,2280908
9824,2020-09-13,SANTANDER,512,18.0,31.3,2280908
9825,2020-09-14,SANTANDER,249,19.0,31.3,2280908
9826,2020-09-15,SANTANDER,465,23.0,31.3,2280908
9827,2020-09-16,SANTANDER,413,13.0,31.3,2280908
9828,2020-09-17,SANTANDER,443,21.0,31.3,2280908
9829,2020-09-18,SANTANDER,316,17.0,31.3,2280908
9830,2020-09-19,SANTANDER,399,19.0,31.3,2280908
9831,2020-09-20,SANTANDER,451,9.0,31.3,2280908
9832,2020-09-21,SANTANDER,421,15.0,31.3,2280908
9833,2020-09-22,SANTANDER,425,11.0,31.3,2280908
9834,2020-09-23,SANTANDER,436,19.0,31.3,2280908
9835,2020-09-24,SANTANDER,358,17.0,31.3,2280908
9836,2020-09-25,SANTANDER,359,13.0,31.3,2280908
9837,2020-09-26,SANTANDER,484,14.0,31.3,2280908
9838,2020-09-27,SANTANDER,461,17.0,31.3,2280908
9839,2020-09-28,SANTANDER,135,13.0,31.3,2280908
9840,2020-09-29,SANTANDER,427,20.0,31.3,2280908
9841,2020-09-30,SANTANDER,302,5.0,31.3,2280908
9842,2020-10-01,SANTANDER,281,18.0,31.3,2280908
9843,2020-10-02,SANTANDER,217,14.0,31.3,2280908
9844,2020-10-03,SANTANDER,522,14.0,31.3,2280908
9845,2020-10-04,SANTANDER,288,19.0,31.3,2280908
9846,2020-10-05,SANTANDER,223,14.0,31.3,2280908
9847,2020-10-06,SANTANDER,335,15.0,31.3,2280908
9848,2020-10-07,SANTANDER,368,10.0,31.3,2280908
9849,2020-10-08,SANTANDER,361,13.0,31.3,2280908
9850,2020-10-09,SANTANDER,704,9.0,31.3,2280908
9851,2020-10-10,SANTANDER,284,15.0,31.3,2280908
9852,2020-10-11,SANTANDER,353,13.0,31.3,2280908
9853,2020-10-12,SANTANDER,282,16.0,31.3,2280908
9854,2020-10-13,SANTANDER,276,12.0,31.3,2280908
9855,2020-10-14,SANTANDER,460,15.0,31.3,2280908
9856,2020-10-15,SANTANDER,210,14.0,31.3,2280908
9857,2020-10-16,SANTANDER,461,10.0,31.3,2280908
9858,2020-10-17,SANTANDER,288,10.0,31.3,2280908
9859,2020-10-18,SANTANDER,249,17.0,31.3,2280908
9860,2020-10-19,SANTANDER,358,6.0,31.3,2280908
9861,2020-10-20,SANTANDER,375,8.0,31.3,2280908
9862,2020-10-21,SANTANDER,205,13.0,31.3,2280908
9863,2020-10-22,SANTANDER,436,8.0,31.3,2280908
9864,2020-10-23,SANTANDER,412,20.0,31.3,2280908
9865,2020-10-24,SANTANDER,311,11.0,31.3,2280908
9866,2020-10-25,SANTANDER,290,9.0,31.3,2280908
9867,2020-10-26,SANTANDER,413,19.0,31.3,2280908
9868,2020-10-27,SANTANDER,366,15.0,31.3,2280908
9869,2020-10-28,SANTANDER,420,10.0,31.3,2280908
9870,2020-10-29,SANTANDER,480,16.0,31.3,2280908
9871,2020-10-30,SANTANDER,397,13.0,31.3,2280908
9872,2020-10-31,SANTANDER,426,7.0,31.3,2280908
9873,2020-11-01,SANTANDER,479,8.0,31.3,2280908
9874,2020-11-02,SANTANDER,417,12.0,31.3,2280908
9875,2020-11-03,SANTANDER,220,14.0,31.3,2280908
9876,2020-11-04,SANTANDER,412,14.0,31.3,2280908
9877,2020-11-05,SANTANDER,329,14.0,31.3,2280908
9878,2020-11-06,SANTANDER,698,9.0,31.3,2280908
9879,2020-11-07,SANTANDER,393,15.0,31.3,2280908
9880,2020-11-08,SANTANDER,287,14.0,31.3,2280908
9881,2020-11-09,SANTANDER,204,9.0,31.3,2280908
9882,2020-11-10,SANTANDER,281,8.0,31.3,2280908
9883,2020-11-11,SANTANDER,438,10.0,31.3,2280908
9884,2020-11-12,SANTANDER,328,11.0,31.3,2280908
9885,2020-11-13,SANTANDER,537,13.0,31.3,2280908
9886,2020-11-14,SANTANDER,308,15.0,31.3,2280908
9887,2020-11-15,SANTANDER,355,11.0,31.3,2280908
9888,2020-11-16,SANTANDER,333,12.0,31.3,2280908
9889,2020-11-17,SANTANDER,274,11.0,31.3,2280908
9890,2020-11-18,SANTANDER,257,13.0,31.3,2280908
9891,2020-11-19,SANTANDER,334,8.0,31.3,2280908
9892,2020-11-20,SANTANDER,301,12.0,31.3,2280908
9893,2020-11-21,SANTANDER,301,13.0,31.3,2280908
9894,2020-11-22,SANTANDER,325,11.0,31.3,2280908
9895,2020-11-23,SANTANDER,289,14.0,31.3,2280908
9896,2020-11-24,SANTANDER,168,13.0,31.3,2280908
9897,2020-11-25,SANTANDER,413,10.0,31.3,2280908
9898,2020-11-26,SANTANDER,501,20.0,31.3,2280908
9899,2020-11-27,SANTANDER,526,11.0,31.3,2280908
9900,2020-11-28,SANTANDER,427,13.0,31.3,2280908
9901,2020-11-29,SANTANDER,440,5.0,31.3,2280908
9902,2020-11-30,SANTANDER,418,13.0,31.3,2280908
9903,2020-12-01,SANTANDER,345,15.0,31.3,2280908
9904,2020-12-02,SANTANDER,500,8.0,31.3,2280908
9905,2020-12-03,SANTANDER,375,17.0,31.3,2280908
9906,2020-12-04,SANTANDER,501,10.0,31.3,2280908
9907,2020-12-05,SANTANDER,401,11.0,31.3,2280908
9908,2020-12-06,SANTANDER,383,9.0,31.3,2280908
9909,2020-12-07,SANTANDER,247,8.0,31.3,2280908
9910,2020-12-08,SANTANDER,218,12.0,31.3,2280908
9911,2020-12-09,SANTANDER,506,15.0,31.3,2280908
9912,2020-12-10,SANTANDER,391,14.0,31.3,2280908
9913,2020-12-11,SANTANDER,383,11.0,31.3,2280908
9914,2020-12-12,SANTANDER,381,5.0,31.3,2280908
9915,2020-12-13,SANTANDER,368,12.0,31.3,2280908
9916,2020-12-14,SANTANDER,360,23.0,31.3,2280908
9917,2020-12-15,SANTANDER,270,14.0,31.3,2280908
9918,2020-12-16,SANTANDER,682,15.0,31.3,2280908
9919,2020-12-17,SANTANDER,417,14.0,31.3,2280908
9920,2020-12-18,SANTANDER,652,12.0,31.3,2280908
9921,2020-12-19,SANTANDER,588,15.0,31.3,2280908
9922,2020-12-20,SANTANDER,405,22.0,31.3,2280908
9923,2020-12-21,SANTANDER,494,14.0,31.3,2280908
9924,2020-12-22,SANTANDER,517,13.0,31.3,2280908
9925,2020-12-23,SANTANDER,596,21.0,31.3,2280908
9926,2020-12-24,SANTANDER,555,16.0,31.3,2280908
9927,2020-12-25,SANTANDER,760,16.0,31.3,2280908
9928,2020-12-26,SANTANDER,385,18.0,31.3,2280908
9929,2020-12-27,SANTANDER,291,17.0,31.3,2280908
9930,2020-12-28,SANTANDER,657,18.0,31.3,2280908
9931,2020-12-29,SANTANDER,299,17.0,31.3,2280908
9932,2020-12-30,SANTANDER,333,21.0,31.3,2280908
9933,2020-12-31,SANTANDER,549,20.0,31.3,2280908
9934,2021-01-01,SANTANDER,736,20.0,31.3,2280908
9935,2021-01-02,SANTANDER,575,19.0,31.3,2280908
9936,2021-01-03,SANTANDER,282,14.0,31.3,2280908
9937,2021-01-04,SANTANDER,119,15.0,31.3,2280908
9938,2021-01-05,SANTANDER,721,21.0,31.3,2280908
9939,2021-01-06,SANTANDER,390,26.0,31.3,2280908
9940,2021-01-07,SANTANDER,962,22.0,31.3,2280908
9941,2021-01-08,SANTANDER,765,18.0,31.3,2280908
9942,2021-01-09,SANTANDER,405,17.0,31.3,2280908
9943,2021-01-10,SANTANDER,517,20.0,31.3,2280908
9944,2021-01-11,SANTANDER,579,27.0,31.3,2280908
9945,2021-01-12,SANTANDER,660,24.0,31.3,2280908
9946,2021-01-13,SANTANDER,460,26.0,31.3,2280908
9947,2021-01-14,SANTANDER,445,27.0,31.3,2280908
9948,2021-01-15,SANTANDER,779,18.0,31.3,2280908
9949,2021-01-16,SANTANDER,851,10.0,31.3,2280908
9950,2021-01-17,SANTANDER,745,29.0,31.3,2280908
9951,2021-01-18,SANTANDER,487,20.0,31.3,2280908
9952,2021-01-19,SANTANDER,586,23.0,31.3,2280908
9953,2021-01-20,SANTANDER,625,17.0,31.3,2280908
9954,2021-01-21,SANTANDER,528,29.0,31.3,2280908
9955,2021-01-22,SANTANDER,594,16.0,31.3,2280908
9956,2021-01-23,SANTANDER,490,22.0,31.3,2280908
9957,2021-01-24,SANTANDER,316,18.0,31.3,2280908
9958,2021-01-25,SANTANDER,467,17.0,31.3,2280908
9959,2021-01-26,SANTANDER,538,24.0,31.3,2280908
9960,2021-01-27,SANTANDER,449,24.0,31.3,2280908
9961,2021-01-28,SANTANDER,484,17.0,31.3,2280908
9962,2021-01-29,SANTANDER,363,21.0,31.3,2280908
9963,2021-01-30,SANTANDER,399,19.0,31.3,2280908
9964,2021-01-31,SANTANDER,271,29.0,31.3,2280908
9965,2021-02-01,SANTANDER,197,19.0,31.3,2280908
9966,2021-02-02,SANTANDER,400,15.0,31.3,2280908
9967,2021-02-03,SANTANDER,336,12.0,31.3,2280908
9968,2021-02-04,SANTANDER,540,21.0,31.3,2280908
9969,2021-02-05,SANTANDER,275,14.0,31.3,2280908
9970,2021-02-06,SANTANDER,281,13.0,31.3,2280908
9971,2021-02-07,SANTANDER,226,14.0,31.3,2280908
9972,2021-02-08,SANTANDER,176,18.0,31.3,2280908
9973,2021-02-09,SANTANDER,312,22.0,31.3,2280908
9974,2021-02-10,SANTANDER,353,13.0,31.3,2280908
9975,2021-02-11,SANTANDER,310,11.0,31.3,2280908
9976,2021-02-12,SANTANDER,344,16.0,31.3,2280908
9977,2021-02-13,SANTANDER,343,14.0,31.3,2280908
9978,2021-02-14,SANTANDER,358,9.0,31.3,2280908
9979,2021-02-15,SANTANDER,288,20.0,31.3,2280908
9980,2021-02-16,SANTANDER,188,10.0,31.3,2280908
9981,2021-02-17,SANTANDER,225,15.0,31.3,2280908
9982,2021-02-18,SANTANDER,212,17.0,31.3,2280908
9983,2021-02-19,SANTANDER,205,13.0,31.3,2280908
9984,2021-02-20,SANTANDER,232,9.0,31.3,2280908
9985,2021-02-21,SANTANDER,158,7.0,31.3,2280908
9986,2021-02-22,SANTANDER,227,5.0,31.3,2280908
9987,2021-02-23,SANTANDER,200,10.0,31.3,2280908
9988,2021-02-24,SANTANDER,191,9.0,31.3,2280908
9989,2021-02-25,SANTANDER,207,9.0,31.3,2280908
9990,2021-02-26,SANTANDER,224,8.0,31.3,2280908
9991,2021-02-27,SANTANDER,163,8.0,31.3,2280908
9992,2021-02-28,SANTANDER,194,10.0,31.3,2280908
9993,2021-03-01,SANTANDER,95,6.0,31.3,2280908
9994,2021-03-02,SANTANDER,162,7.0,31.3,2280908
9995,2021-03-03,SANTANDER,130,9.0,31.3,2280908
9996,2021-03-04,SANTANDER,161,14.0,31.3,2280908
9997,2021-03-05,SANTANDER,116,18.0,31.3,2280908
9998,2021-03-06,SANTANDER,117,8.0,31.3,2280908
9999,2021-03-07,SANTANDER,96,11.0,31.3,2280908
10000,2021-03-08,SANTANDER,157,6.0,31.3,2280908
10001,2021-03-09,SANTANDER,118,6.0,31.3,2280908
10002,2021-03-10,SANTANDER,92,7.0,31.3,2280908
10003,2021-03-11,SANTANDER,153,10.0,31.3,2280908
10004,2021-03-12,SANTANDER,93,4.0,31.3,2280908
10005,2021-03-13,SANTANDER,117,8.0,31.3,2280908
10006,2021-03-14,SANTANDER,102,10.0,31.3,2280908
10007,2021-03-15,SANTANDER,144,4.0,31.3,2280908
10008,2021-03-16,SANTANDER,91,4.0,31.3,2280908
10009,2021-03-17,SANTANDER,64,3.0,31.3,2280908
10010,2021-03-18,SANTANDER,74,3.0,31.3,2280908
10011,2021-03-19,SANTANDER,75,1.0,31.3,2280908
10012,2021-03-20,SANTANDER,96,7.0,31.3,2280908
10013,2021-03-21,SANTANDER,95,7.0,31.3,2280908
10014,2021-03-22,SANTANDER,108,4.0,31.3,2280908
10015,2021-03-23,SANTANDER,81,4.0,31.3,2280908
10016,2021-03-24,SANTANDER,98,11.0,31.3,2280908
10017,2021-03-25,SANTANDER,99,5.0,31.3,2280908
10018,2021-03-26,SANTANDER,104,3.0,31.3,2280908
10019,2021-03-27,SANTANDER,131,5.0,31.3,2280908
10020,2021-03-28,SANTANDER,97,7.0,31.3,2280908
10021,2021-03-29,SANTANDER,85,8.0,31.3,2280908
10022,2021-03-30,SANTANDER,131,6.0,31.3,2280908
10023,2021-03-31,SANTANDER,100,4.0,31.3,2280908
10024,2021-04-01,SANTANDER,114,7.0,31.3,2280908
10025,2021-04-02,SANTANDER,119,7.0,31.3,2280908
10026,2021-04-03,SANTANDER,107,6.0,31.3,2280908
10027,2021-04-04,SANTANDER,124,3.0,31.3,2280908
10028,2021-04-05,SANTANDER,132,5.0,31.3,2280908
10029,2021-04-06,SANTANDER,116,6.0,31.3,2280908
10030,2021-04-07,SANTANDER,148,5.0,31.3,2280908
10031,2021-04-08,SANTANDER,148,8.0,31.3,2280908
10032,2021-04-09,SANTANDER,164,7.0,31.3,2280908
10033,2021-04-10,SANTANDER,233,6.0,31.3,2280908
10034,2021-04-11,SANTANDER,249,3.0,31.3,2280908
10035,2021-04-12,SANTANDER,278,7.0,31.3,2280908
10036,2021-04-13,SANTANDER,265,7.0,31.3,2280908
10037,2021-04-14,SANTANDER,302,7.0,31.3,2280908
10038,2021-04-15,SANTANDER,309,6.0,31.3,2280908
10039,2021-04-16,SANTANDER,333,5.0,31.3,2280908
10040,2021-04-17,SANTANDER,346,11.0,31.3,2280908
10041,2021-04-18,SANTANDER,366,4.0,31.3,2280908
10042,2021-04-19,SANTANDER,355,16.0,31.3,2280908
10043,2021-04-20,SANTANDER,370,9.0,31.3,2280908
10044,2021-04-21,SANTANDER,391,5.0,31.3,2280908
10045,2021-04-22,SANTANDER,430,4.0,31.3,2280908
10046,2021-04-23,SANTANDER,451,7.0,31.3,2280908
10047,2021-04-24,SANTANDER,486,1.0,31.3,2280908
10048,2020-03-20,STA MARTA D.E.,2,,31.3,538612
10049,2020-03-23,STA MARTA D.E.,1,1.0,31.3,538612
10050,2020-03-25,STA MARTA D.E.,1,,31.3,538612
10051,2020-03-27,STA MARTA D.E.,3,,31.3,538612
10052,2020-03-31,STA MARTA D.E.,2,,31.3,538612
10053,2020-04-01,STA MARTA D.E.,2,,31.3,538612
10054,2020-04-08,STA MARTA D.E.,14,1.0,31.3,538612
10055,2020-04-09,STA MARTA D.E.,4,1.0,31.3,538612
10056,2020-04-10,STA MARTA D.E.,9,,31.3,538612
10057,2020-04-11,STA MARTA D.E.,13,,31.3,538612
10058,2020-04-12,STA MARTA D.E.,3,2.0,31.3,538612
10059,2020-04-13,STA MARTA D.E.,5,,31.3,538612
10060,2020-04-15,STA MARTA D.E.,4,,31.3,538612
10061,2020-04-16,STA MARTA D.E.,7,,31.3,538612
10062,2020-04-17,STA MARTA D.E.,1,,31.3,538612
10063,2020-04-20,STA MARTA D.E.,3,,31.3,538612
10064,2020-04-21,STA MARTA D.E.,15,,31.3,538612
10065,2020-04-22,STA MARTA D.E.,8,1.0,31.3,538612
10066,2020-04-23,STA MARTA D.E.,19,1.0,31.3,538612
10067,2020-04-24,STA MARTA D.E.,5,,31.3,538612
10068,2020-04-25,STA MARTA D.E.,3,,31.3,538612
10069,2020-04-26,STA MARTA D.E.,7,2.0,31.3,538612
10070,2020-04-27,STA MARTA D.E.,3,,31.3,538612
10071,2020-04-28,STA MARTA D.E.,2,,31.3,538612
10072,2020-04-29,STA MARTA D.E.,2,,31.3,538612
10073,2020-04-30,STA MARTA D.E.,13,1.0,31.3,538612
10074,2020-05-01,STA MARTA D.E.,11,,31.3,538612
10075,2020-05-02,STA MARTA D.E.,6,1.0,31.3,538612
10076,2020-05-03,STA MARTA D.E.,1,,31.3,538612
10077,2020-05-04,STA MARTA D.E.,3,2.0,31.3,538612
10078,2020-05-05,STA MARTA D.E.,12,1.0,31.3,538612
